,sentence,tags,encoded_tags
315,"['—', 'Di', 'el', 'octavo', 'artículo', 'con', 'su', 'declaración', '.']","['O', 'O', 'O', 'GOD', 'GOD', 'O', 'O', 'O', 'O']","[0, 0, 0, 1, 1, 0, 0, 0, 0]"
316,"['Niño', '.']","['O', 'O']","[0, 0]"
317,"['—', 'El', 'octavo', 'artículo', 'es', ':', 'Creo', 'en', 'el', 'Espíritu', 'Santo', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'O']","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
318,"['De', 'tres', 'partes', 'en', 'que', 'dijimos', 'que', 'se', 'divide', 'el', 'símbolo', 'comienza', 'aquí', 'la', 'tercera', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
319,"['Hasta', 'aquí', ',', 'hemos', 'confesado', 'las', 'dos', 'personas', 'de', 'la', 'Trinidad', ';', 'en', 'este', 'artículo', ',', 'confesamos', 'la', 'tercera', 'persona', ',', 'que', 'es', 'el', 'Espíritu', 'Santo', ',', 'el', 'cual', 'procede', 'del', 'padre', 'y', 'del', 'Hijo', 'y', 'es', 'Dios', 'sempiterno', ',', 'en', 'todo', 'igual', 'a', 'ambas', 'personas', ',', 'en', 'quien', 'creemos', 'y', 'confiamos', ',', 'como', 'en', 'el', 'Padre', 'y', 'en', 'el', 'Hijo', ',', 'porque', 'todas', 'tres', 'personas', 'son', 'un', 'solo', 'Dios', 'todopoderoso', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'O', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0]"
320,"['El', 'Espíritu', 'Santo', 'es', 'el', 'que', 'nos', 'santifica', 'y', 'nos', 'enriquece', 'de', 'sus', 'dones', '.']","['O', 'GOD', 'GOD', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'O']","[0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]"
321,"['El', 'Padre', 'celestial', 'nos', 'redimió', 'por', 'su', 'Hijo', ',', 'y', 'por', 'el', 'Espíritu', 'Santo', 'nos', 'alumbra', 'y', 'nos', 'hace', 'capaces', 'de', 'los', 'bienes', 'de', 'su', 'redención', ',', 'y', 'nos', 'hace', 'templo', 'donde', 'él', 'more', '.']","['O', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'CHRI', 'O', 'O', 'O', 'O']","[0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
322,"['De', 'todas', 'las', 'buenas', 'inspiraciones', 'y', 'buenos', 'movimientos', 'tenemos', 'por', 'autor', 'al', 'Espíritu', 'Santo', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
323,"['Maestro', '.']","['O', 'O']","[0, 0]"
324,"['—', '¿', 'Por', 'qué', 'se', 'llama', 'por', 'este', 'nombre', 'Espíritu', 'Santo', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
325,"['—', 'Como', 'el', 'Padre', 'se', 'llama', 'Creador', ',', 'como', 'dijimos', 'en', 'el', 'primer', 'artículo', ',', 'porque', 'creó', 'y', 'conserva', 'todo', 'lo', 'que', 'tiene', 'ser', ',', 'y', 'el', 'Hijo', 'se', 'llama', 'Libertador', 'porque', 'nos', 'libró', 'del', 'poder', 'de', 'nuestros', 'enemigos', ';', 'así', ',', 'la', 'tercera', 'persona', 'se', 'llama', 'Espíritu', ',', 'porque', 'nos', 'da', 'vida', 'espiritual', 'y', 'nos', 'hace', 'espirituales', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'GOD', 'GOD', 'GOD', 'O']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0]"
326,"['Se', 'llama', 'santo', ',', 'porque', 'él', 'nos', 'santifica', 'y', 'dedica', 'para', 'su', 'morada', '.']","['O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
327,"['Por', 'manera', 'que', 'cada', 'persona', 'tiene', 'nombre', 'de', 'la', 'operación', 'y', 'oficio', 'que', 'hace', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
328,"['Maestro', '.']","['O', 'O']","[0, 0]"
329,"['—', 'Di', ',', 'pues', ',', 'en', 'pocas', 'palabras', 'la', 'suma', 'de', 'este', 'artículo', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
330,"['Niño', '.']","['O', 'O']","[0, 0]"
331,"['—', 'La', 'suma', 'es', ':', 'Yo', 'creo', 'que', 'el', 'Espíritu', 'Santo', 'me', 'santifica', ',', 'me', 'limpia', 'de', 'todos', 'mis', 'pecados', ',', 'dándome', 'fe', 'y', 'caridad', 'con', 'que', 'conozca', 'y', 'ame', 'a', 'Dios', ',', 'y', 'me', 'inspira', 'para', 'que', 'haga', 'lo', 'que', 'le', 'agrada', 'y', 'huya', 'lo', 'que', 'aborrece', 'y', 'prohíbe', ',', 'en', 'el', 'cual', ',', 'por', 'ser', 'mi', 'verdadero', 'Dios', ',', 'tengo', 'toda', 'mi', 'confianza', '.']","['O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'O', 'O', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'O']","[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0]"
332,"['El', 'fruto', 'que', 'hemos', 'de', 'sacar', 'de', 'este', 'artículo', 'es', 'un', 'perpetuo', 'agradecimiento', 'a', 'su', 'bondad', 'y', 'misericordia', 'por', 'la', 'multitud', 'de', 'beneficios', 'que', 'nos', 'ha', 'hecho', 'y', 'nos', 'hace', 'de', 'contino', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0]"
333,"['Y', 'que', 'trabajemos', 'con', 'su', 'ayuda', 'de', 'mortificar', 'las', 'codicias', 'y', 'deseos', 'de', 'nuestra', 'carne', ',', 'y', 'vivir', 'siempre', 'como', 'templo', 'suyo', ',', 'obedeciendo', 'en', 'todo', 'a', 'su', 'santa', 'voluntad', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'CHRI', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'O']","[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]"
334,"['Maestro', '.']","['O', 'O']","[0, 0]"
335,"['—', 'Pasa', 'al', 'nono', 'artículo', 'y', 'di', 'también', 'lo', 'que', 'significa', '.']","['O', 'O', 'O', 'O', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
336,"['Niño', '.']","['O', 'O']","[0, 0]"
337,"['—', 'El', 'nono', 'artículo', 'es', 'creer', 'que', 'hay', 'una', 'santa', 'Iglesia', 'católica', '.']","['O', 'O', 'O', 'GOD', 'O', 'O', 'O', 'O', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'O']","[0, 0, 0, 1, 0, 0, 0, 0, 3, 3, 3, 3, 0]"
338,"['Quiere', 'decir', 'que', 'de', 'los', 'hombres', 'rescatados', 'por', 'la', 'muerte', 'y', 'pasión', 'del', 'Señor', 'hay', 'en', 'el', 'mundo', 'una', 'Iglesia', ',', 'que', 'es', 'una', 'compañía', 'de', 'gente', 'llamada', 'al', 'conocimiento', 'y', 'obediencia', 'del', 'Evangelio', ',', 'la', 'cual', 'tiene', 'un', 'bautismo', ',', 'vive', 'por', 'una', 'fe', ',', 'conoce', 'y', 'depende', 'de', 'un', 'Dios', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'CHRI', 'CHRI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'SACRA', 'O', 'O', 'O', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
339,"['A', 'esta', 'congregación', 'y', 'compañía', 'llamamos', 'santa', ',', 'porque', 'es', 'lavada', 'y', 'santificada', 'con', 'la', 'sangre', 'de', 'Cristo', ',', 'y', 'porque', 'él', 'es', 'su', 'cabeza', 'que', 'influye', 'en', 'todos', 'sus', 'miembros', ',', 'espíritu', 'y', 'vida', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0]"
340,"['Se', 'llama', 'católica', ',', 'que', 'quiere', 'decir', 'universal', ',', 'porque', 'no', 'está', 'en', 'un', 'lugar', ',', 'sino', 'esparcida', 'por', 'todo', 'el', 'mundo', '.']","['O', 'O', 'CHRI', 'O', 'O', 'CHRI', 'CHRI', 'CHRI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 3, 0, 0, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
341,"['Donde', 'quiera', 'que', 'Dios', 'es', 'conocido', ',', 'obedecido', 'y', 'amado', ',', 'hay', 'parte', 'de', 'esta', 'Iglesia', '.']","['O', 'O', 'O', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'O']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 0]"
342,"['De', 'manera', 'que', ',', 'dado', 'que', 'estén', 'muy', 'apartados', 'y', 'lejos', 'los', 'miembros', 'unos', 'de', 'otros', ',', 'no', 'son', 'más', 'de', 'una', 'Iglesia', ',', 'porque', 'todos', 'viven', 'por', 'un', 'espíritu', 'y', 'en', 'una', 'esperanza', 'de', 'vida', 'eterna', ',', 'y', 'están', 'todos', 'unidos', 'entre', 'sí', 'con', 'gran', 'unión', 'de', 'paz', 'y', 'de', 'caridad', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHRI', 'CHRI', 'O', 'O', 'O', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'O', 'O', 'JUS', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 3, 3, 3, 3, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 0, 0, 2, 0]"
343,"['Maestro', '.']","['O', 'O']","[0, 0]"
344,"['—', '¿', 'Es', 'necesario', 'creer', 'esta', 'Iglesia', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'CHRI', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
345,"['—', 'Sí', ',', 'necesario', 'es', ',', 'porque', 'es', 'artículo', 'de', 'fe', 'y', 'porque', 'la', 'muerte', 'de', 'Cristo', 'no', 'es', 'ociosa', 'ni', 'estéril', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0]"
346,"['Haber', 'esta', 'Iglesia', 'es', 'haber', 'en', 'el', 'mundo', 'fruto', 'de', 'su', 'muerte', 'en', 'los', 'que', 'lo', 'reciben', 'y', 'se', 'aprovechan', 'de', 'ella', '.']","['O', 'O', 'CHRI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
347,"['Maestro', '.']","['O', 'O']","[0, 0]"
348,"['—', '¿', 'Qué', 'es', 'la', 'suerte', 'de', 'esta', 'Iglesia', 'en', 'esta', 'vida', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHRI', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
349,"['—', 'Ser', 'aborrecida', 'y', 'perseguida', 'del', 'mundo', ',', 'pero', 'ayudada', 'y', 'defendida', 'con', 'secretos', 'favores', 'del', 'cielo', '.']","['O', 'O', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'O']","[0, 0, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]"
350,"['Maestro', '.']","['O', 'O']","[0, 0]"
351,"['—', '¿', 'Dura', 'siempre', 'esta', 'Iglesia', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'CHRI', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 3, 0, 0, 0]"
352,"['—', 'Desde', 'que', 'Dios', 'hizo', 'el', 'mundo', ';', 'ha', 'durado', 'hasta', 'ahora', 'y', 'durará', 'hasta', 'el', 'fin', ',', 'porque', 'de', 'estos', 'hombres', 'santos', ',', 'en', 'quien', 'fructifica', 'la', 'muerte', 'de', 'Jesucristo', 'ha', 'habido', 'siempre', 'en', 'el', 'mundo', 'pocos', ',', 'o', 'muchos', ',', 'y', 'habrá', 'también', 'hasta', 'el', 'día', 'del', 'juicio', '.']","['O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'O']","[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0]"
353,"['Maestro', '.']","['O', 'O']","[0, 0]"
354,"['—', 'Hay', 'malos', 'en', 'esta', 'Iglesia', '?', 'Niño', '.']","['O', 'O', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'O', 'O', 'O']","[0, 0, 3, 3, 3, 3, 0, 0, 0]"
355,"['—', 'Entre', 'los', 'buenos', ',', 'hay', 'también', 'malos', ',', 'y', 'se', 'sufren', 'en', 'ella', 'en', 'cuanto', 'hacen', 'exterior', 'confesión', 'de', 'fe', 'y', 'no', 'viven', 'vida', 'escandalosa', ',', 'ni', 'tienen', 'doctrina', 'contraria', 'a', 'la', 'fe', 'que', 'ella', 'profesa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'CHRI', 'CHRI', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 3, 3, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]"
356,"['Los', 'sufre', 'Dios', 'en', 'ella', 'por', 'traerlos', 'a', 'su', 'conocimiento', ',', 'y', 'siempre', 'los', 'convida', 'a', 'penitencia', 'por', 'diversas', 'vías', '.']","['O', 'O', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0]"
357,"['Maestro', '.']","['O', 'O']","[0, 0]"
358,"['—', '¿', 'Qué', 'sentimiento', 'ha', 'de', 'tener', 'el', 'cristiano', 'de', 'esta', 'santa', 'Iglesia', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHRI', 'CHRI', 'O', 'O', 'GOD', 'GOD', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 1, 1, 0, 0, 0]"
359,"['—', 'Preciarse', 'y', 'tenerse', 'por', 'parte', 'de', 'ella', 'y', ',', 'con', 'santas', 'costumbres', 'y', 'obras', 'de', 'caridad', ',', 'dar', 'de', 'contino', 'testimonio', 'que', 'es', 'miembro', 'vivo', 'de', 'ella', 'y', 'que', 'vive', 'en', 'el', 'Cristo', ',', 'y', 'que', 'goza', 'del', 'fruto', 'de', 'su', 'muerte', 'y', 'resurrección', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'O', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'O', 'O', 'O', 'O', 'O', 'PER', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0]"
360,"['Maestro', '.']","['O', 'O']","[0, 0]"
361,"['—', 'No', 'será', 'soberbia', 'y', 'presunción', 'tenerse', 'el', 'cristiano', 'por', 'tal', '?', 'Niño', '.']","['O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'O', 'CHRI', 'CHRI', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 2, 2, 2, 0, 3, 3, 0, 0, 0, 0, 0]"
362,"['—', 'No', ',', 'si', 'es', 'cristiano', ',', 'sino', 'verdadera', 'humildad', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
363,"['Porque', 'como', 'no', 'es', 'soberbia', ',', 'sino', 'humildad', ',', 'conocer', 'uno', 'que', 'el', 'rey', 'le', 'ha', 'hecho', 'mercedes', ',', 'y', 'en', 'reconocimiento', 'de', 'ellas', ',', 'hacerle', 'siempre', ',', 'de', 'ahí', 'en', 'adelante', ',', 'gratos', 'y', 'leales', 'servicios', '.']","['O', 'O', 'O', 'O', 'JUS', 'O', 'O', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
364,"['De', 'la', 'misma', 'manera', ',', 'tenerse', 'el', 'cristiano', 'por', 'tal', 'es', 'reconocer', 'que', 'Dios', 'le', 'ha', 'hecho', 'graciosas', 'mercedes', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'CHRI', 'CHRI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
365,"['Y', 'corresponderle', 'con', 'inocencia', 'y', 'santidad', 'de', 'vida', 'es', 'serle', 'grato', 'y', 'leal', 'por', 'ellas', ',', 'que', 'es', 'cosa', 'que', 'Dios', 'pide', 'a', 'todo', 'cristiano', '.']","['O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'O', 'O', 'O', 'CHRI', 'O']","[0, 0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0]"
366,"['Maestro', '.']","['O', 'O']","[0, 0]"
367,"['—', '¿', 'Qué', 'fruto', 'hemos', 'de', 'sacar', 'de', 'este', 'artículo', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
368,"['—', 'Alegría', 'y', 'gozo', 'espiritual', 'de', 'conocer', 'que', 'ha', 'usado', 'Dios', 'de', 'tanta', 'misericordia', 'con', 'nosotros', 'en', 'habernos', 'hecho', 'miembros', 'de', 'su', 'Iglesia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
369,"['Y', 'rogarle', 'continuamente', 'que', ',', 'pues', ',', 'por', 'su', 'misericordia', ',', 'nos', 'llamó', 'a', 'ella', ',', 'por', 'la', 'misma', 'nos', 'conserve', 'y', 'nos', 'defienda', 'siempre', 'en', 'ella', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
